source	target	direction	stimulation	inhibition	sources	references
P24385	P11802	1	1	0	BioGRID;DIP;HPRD;InnateDB;IntAct;KEGG;Lit-BM-17;PhosphoPoint;SIGNOR;SPIKE;Wang	BioGRID:9372967;BioGRID:9837900;DIP:19237565;DIP:19470470;HPRD:15232106;HPRD:19075005;HPRD:9150368;HPRD:9837900;InnateDB:25416956;IntAct:15232106;IntAct:19237565;IntAct:24218572;IntAct:24855949;IntAct:25241761;IntAct:25416956;IntAct:25502805;IntAct:25910212;IntAct:27107012;IntAct:31515488;IntAct:7568034;IntAct:8756624;IntAct:9106657;Lit-BM-17:10580009;Lit-BM-17:10908655;Lit-BM-17:11160398;Lit-BM-17:11360184;Lit-BM-17:12036906;Lit-BM-17:15232106;Lit-BM-17:16985050;Lit-BM-17:17205132;Lit-BM-17:18537972;Lit-BM-17:19237565;Lit-BM-17:19470470;Lit-BM-17:19767775;Lit-BM-17:20837141;Lit-BM-17:23007395;Lit-BM-17:23707388;Lit-BM-17:23718855;Lit-BM-17:24218572;Lit-BM-17:24855949;Lit-BM-17:25241761;Lit-BM-17:26203195;Lit-BM-17:7568034;Lit-BM-17:8259215;Lit-BM-17:8662825;Lit-BM-17:8756624;Lit-BM-17:8867812;Lit-BM-17:8978686;Lit-BM-17:9106657;Lit-BM-17:9178893;Lit-BM-17:9228064;Lit-BM-17:9372967;Lit-BM-17:9837900;SIGNOR:23562856;SIGNOR:7736585;SPIKE:17517622
P45983	Q92934	1	0	1	HPRD;KEA;KEGG;Kinexus_KEA;NCI-PID_ProtMapper;PhosphoPoint;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;Reactome_ProtMapper;SIGNOR;SPIKE;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM_KEA	HPRD:14967141;KEA:11983683;KEA:12189144;KEA:14967141;KEA:15907327;ProtMapper:11983683;ProtMapper:14673001;ProtMapper:17555943;ProtMapper:29795446;SIGNOR:14967141;SPIKE:14967141;SPIKE:15526032;SPIKE:15725726;iPTMnet:11983683;iPTMnet:16166315
P45983	P55957	1	1	0	KEGG;PhosphoSite;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SPIKE;Sparser_ProtMapper;Wang;iPTMnet	PhosphoSite:25077544;PhosphoSite:25326334;ProtMapper:25077544;ProtMapper:27374471;SPIKE:18594987;iPTMnet:25077544
Q00987	Q8N726	1	0	0	BioGRID;HPRD;IntAct;KEGG;Lit-BM-17;SPIKE;Wang	BioGRID:10801444;BioGRID:10822382;BioGRID:10871849;BioGRID:11718560;BioGRID:12630860;BioGRID:21133853;BioGRID:22378045;BioGRID:9529248;HPRD:12085228;HPRD:9529248;HPRD:9529249;IntAct:12740913;IntAct:17909018;IntAct:18583933;IntAct:19166854;IntAct:20713054;Lit-BM-17:10801444;Lit-BM-17:10871849;Lit-BM-17:11223036;Lit-BM-17:12085228;Lit-BM-17:12167711;Lit-BM-17:14612427;Lit-BM-17:15355988;Lit-BM-17:16107876;Lit-BM-17:16173922;Lit-BM-17:17116689;Lit-BM-17:17426254;Lit-BM-17:17909018;Lit-BM-17:18418067;Lit-BM-17:18467333;Lit-BM-17:18541670;Lit-BM-17:18583933;Lit-BM-17:18813780;Lit-BM-17:19049976;Lit-BM-17:19166854;Lit-BM-17:20395212;Lit-BM-17:20713054;Lit-BM-17:21133853;Lit-BM-17:22120712;Lit-BM-17:24769896;Lit-BM-17:25809483;Lit-BM-17:9529248;Lit-BM-17:9529249;Lit-BM-17:9653180;Lit-BM-17:9724636;SPIKE:10822382;SPIKE:19166854;SPIKE:9653180
Q8N726	Q00987	1	0	1	ACSN;BioGRID;HPRD;IntAct;KEGG;KEGG-MEDICUS;Lit-BM-17;SIGNOR;SPIKE;Wang	ACSN:15856024;ACSN:17158541;BioGRID:10801444;BioGRID:10822382;BioGRID:10871849;BioGRID:11718560;BioGRID:12630860;BioGRID:21133853;BioGRID:22378045;BioGRID:9529248;HPRD:12085228;HPRD:9529248;HPRD:9529249;IntAct:12740913;IntAct:17909018;IntAct:18583933;IntAct:19166854;IntAct:20713054;Lit-BM-17:10801444;Lit-BM-17:10871849;Lit-BM-17:11223036;Lit-BM-17:12085228;Lit-BM-17:12167711;Lit-BM-17:14612427;Lit-BM-17:15355988;Lit-BM-17:16107876;Lit-BM-17:16173922;Lit-BM-17:17116689;Lit-BM-17:17426254;Lit-BM-17:17909018;Lit-BM-17:18418067;Lit-BM-17:18467333;Lit-BM-17:18541670;Lit-BM-17:18583933;Lit-BM-17:18813780;Lit-BM-17:19049976;Lit-BM-17:19166854;Lit-BM-17:20395212;Lit-BM-17:20713054;Lit-BM-17:21133853;Lit-BM-17:22120712;Lit-BM-17:24769896;Lit-BM-17:25809483;Lit-BM-17:9529248;Lit-BM-17:9529249;Lit-BM-17:9653180;Lit-BM-17:9724636;SIGNOR:23416275;SPIKE:10822382;SPIKE:12209154;SPIKE:16915296;SPIKE:19166854;SPIKE:9653180
O15519	Q14790	1	0	1	BioGRID;CA1;DIP;HPRD;InnateDB;IntAct;KEGG;KEGG-MEDICUS;Lit-BM-17;NetPath;SIGNOR;SPIKE;Wang	BioGRID:12215447;BioGRID:19710364;CA1:9217161;DIP:19416807;HPRD:12097160;HPRD:12215447;HPRD:17159907;HPRD:9208847;HPRD:9289491;HPRD:9380701;InnateDB:12097160;InnateDB:15024054;InnateDB:17047155;InnateDB:22421964;InnateDB:9208847;InnateDB:9380701;IntAct:19416807;IntAct:24438025;Lit-BM-17:11741985;Lit-BM-17:12215447;Lit-BM-17:12887920;Lit-BM-17:15280356;Lit-BM-17:17047155;Lit-BM-17:17159907;Lit-BM-17:19343040;Lit-BM-17:19710364;Lit-BM-17:21737329;Lit-BM-17:21737330;Lit-BM-17:22864571;Lit-BM-17:24438025;Lit-BM-17:26186194;Lit-BM-17:9208847;Lit-BM-17:9228018;Lit-BM-17:9289491;Lit-BM-17:9326610;NetPath:12887920;SIGNOR:14585074;SIGNOR:9794838;SPIKE:9880531
P60953	Q13153	1	1	0	ACSN;BioGRID;CA1;DOMINO;HPRD;InnateDB;IntAct;KEGG;KEGG-MEDICUS;LMPID;Lit-BM-17;NCI-PID_ProtMapper;PhosphoPoint;ProtMapper;REACH_ProtMapper;SPIKE;SignaLink3;TCRcuration_SignaLink3;Wang	ACSN:10461188;ACSN:10559936;ACSN:10613909;ACSN:10934474;ACSN:11248548;ACSN:11340065;ACSN:11413130;ACSN:11950587;ACSN:15003621;ACSN:15020669;ACSN:15713627;ACSN:18719708;BioGRID:10802735;CA1:810774;DOMINO:19596003;HPRD:10802735;HPRD:7744004;HPRD:8107774;HPRD:9705280;InnateDB:10224076;IntAct:12606577;IntAct:12879077;IntAct:19596003;IntAct:20936779;IntAct:21167153;IntAct:7744004;IntAct:8107774;LMPID:7493928;LMPID:9601050;Lit-BM-17:10360579;Lit-BM-17:10684602;Lit-BM-17:10802735;Lit-BM-17:12606577;Lit-BM-17:12650940;Lit-BM-17:12879077;Lit-BM-17:16678097;Lit-BM-17:18057010;Lit-BM-17:19596003;Lit-BM-17:20936779;Lit-BM-17:21029865;Lit-BM-17:21167153;Lit-BM-17:23455922;Lit-BM-17:24276241;Lit-BM-17:7744004;Lit-BM-17:8107774;Lit-BM-17:9535855;ProtMapper:15788770;ProtMapper:19628037;ProtMapper:19812368;SPIKE:21070974;SPIKE:8107774;SignaLink3:12650940;SignaLink3:23109003;SignaLink3:23331499;SignaLink3:8107774;SignaLink3:8973630
P63000	Q13153	1	1	0	ACSN;Adhesome;BioGRID;CA1;CancerCellMap;DOMINO;HPRD;InnateDB;IntAct;KEGG;KEGG-MEDICUS;LMPID;Lit-BM-17;NCI-PID_ProtMapper;NetPath;PhosphoPoint;ProtMapper;REACH_ProtMapper;SPIKE;SignaLink3;Wang	ACSN:10023776;ACSN:11121431;ACSN:11152757;ACSN:11728826;ACSN:12480336;ACSN:15157156;ACSN:15229651;ACSN:16212495;ACSN:8805275;ACSN:8910277;ACSN:9744077;Adhesome:10224076;Adhesome:10592173;Adhesome:11030651;Adhesome:11950930;Adhesome:12123608;Adhesome:12650940;Adhesome:12879077;Adhesome:15075243;Adhesome:15673687;Adhesome:15688026;Adhesome:16002993;Adhesome:16368433;Adhesome:16492808;Adhesome:16678097;Adhesome:17245428;Adhesome:18325335;Adhesome:18854161;Adhesome:19270716;Adhesome:19327867;Adhesome:19596003;Adhesome:19732720;Adhesome:19893577;Adhesome:20936779;Adhesome:21167153;Adhesome:21454543;Adhesome:21474670;Adhesome:22117219;Adhesome:24792722;Adhesome:25843002;Adhesome:7493928;Adhesome:8107774;Adhesome:9032259;Adhesome:9148763;Adhesome:9535855;Adhesome:9989831;BioGRID:14580336;BioGRID:15212766;BioGRID:16002993;BioGRID:16551621;BioGRID:21474670;BioGRID:25819133;CA1:8107774;CancerCellMap:14579272;DOMINO:11950930;DOMINO:19270716;DOMINO:19596003;HPRD:10706722;HPRD:10802735;HPRD:11134022;HPRD:11950930;HPRD:7744004;HPRD:8107774;InnateDB:10224076;InnateDB:9032259;IntAct:11030651;IntAct:11950930;IntAct:12879077;IntAct:15688026;IntAct:16492808;IntAct:17245428;IntAct:19270716;IntAct:19596003;IntAct:19693014;IntAct:19732720;IntAct:20936779;IntAct:21167153;IntAct:22117219;IntAct:22581261;IntAct:24172987;IntAct:24792722;IntAct:25150978;LMPID:7493928;LMPID:9601050;Lit-BM-17:11030651;Lit-BM-17:11130076;Lit-BM-17:11950930;Lit-BM-17:12650940;Lit-BM-17:12879077;Lit-BM-17:15075243;Lit-BM-17:15673687;Lit-BM-17:15688026;Lit-BM-17:16002993;Lit-BM-17:16492808;Lit-BM-17:16551621;Lit-BM-17:16678097;Lit-BM-17:17245428;Lit-BM-17:19270716;Lit-BM-17:19277120;Lit-BM-17:19327867;Lit-BM-17:19596003;Lit-BM-17:19732720;Lit-BM-17:19961560;Lit-BM-17:20936779;Lit-BM-17:21029865;Lit-BM-17:21167153;Lit-BM-17:21454543;Lit-BM-17:21474670;Lit-BM-17:22117219;Lit-BM-17:24792722;Lit-BM-17:25843002;Lit-BM-17:9535855;NetPath:14579272;ProtMapper:10793146;ProtMapper:11689432;ProtMapper:16049136;ProtMapper:19359598;ProtMapper:19628037;ProtMapper:9764820;SPIKE:20711231;SPIKE:21070974;SPIKE:7744004;SignaLink3:11950930;SignaLink3:12650940;SignaLink3:12879077;SignaLink3:21474670;SignaLink3:23331499
O14727	P55211	1	1	0	ACSN;AlzPathway;BioGRID;CA1;DIP;DOMINO;HPRD;InnateDB;IntAct;KEGG;KEGG-MEDICUS;Lit-BM-17;Macrophage;NetPath;SIGNOR;SPIKE;Wang	ACSN:10329646;ACSN:12773388;ACSN:12792650;ACSN:15210107;ACSN:16977332;ACSN:19788417;AlzPathway:11227497;AlzPathway:14555243;AlzPathway:15024710;BioGRID:9390557;CA1:10617566;CA1:9390557;CA1:9651578;CA1:9837928;DIP:10376594;DOMINO:9390557;HPRD:10376594;HPRD:9390557;HPRD:9488720;HPRD:9539746;HPRD:9837928;HPRD:9922454;InnateDB:16352606;InnateDB:19118655;InnateDB:19337385;IntAct:10376594;IntAct:19494828;IntAct:9390557;IntAct:9922454;Lit-BM-17:10206961;Lit-BM-17:10376594;Lit-BM-17:11113115;Lit-BM-17:11242052;Lit-BM-17:15262985;Lit-BM-17:19494828;Lit-BM-17:19698783;Lit-BM-17:20829884;Lit-BM-17:21827945;Lit-BM-17:27476169;Lit-BM-17:9390557;Lit-BM-17:9488720;Lit-BM-17:9539746;Lit-BM-17:9922454;Macrophage:10206961;Macrophage:10329646;Macrophage:10364241;Macrophage:10393175;Macrophage:10428850;Macrophage:10617566;Macrophage:10722681;Macrophage:10749135;Macrophage:9390557;Macrophage:9922454;NetPath:10376594;SIGNOR:15829969;SIGNOR:9390557;SPIKE:9488720;SPIKE:9922454
Q13158	Q14790	1	1	0	ACSN;BioGRID;CA1;CancerCellMap;HPRD;InnateDB;IntAct;KEGG;KEGG-MEDICUS;Lit-BM-17;Macrophage;NetPath;SIGNOR;SPIKE;Wang	ACSN:10521396;ACSN:11788820;ACSN:19935698;ACSN:20125124;BioGRID:14612908;BioGRID:21525013;BioGRID:8681376;CA1:8681377;CancerCellMap:12887920;HPRD:11717445;HPRD:12107169;HPRD:17159907;HPRD:17290218;HPRD:8681376;InnateDB:12220669;InnateDB:16410793;InnateDB:17047155;InnateDB:22421964;InnateDB:9774341;IntAct:11717445;IntAct:14612908;IntAct:17159907;IntAct:18485876;IntAct:19060883;IntAct:21785459;IntAct:21988832;IntAct:25043603;IntAct:9343261;Lit-BM-17:11717445;Lit-BM-17:12107169;Lit-BM-17:12702723;Lit-BM-17:12887920;Lit-BM-17:12911633;Lit-BM-17:14612908;Lit-BM-17:15280356;Lit-BM-17:15659383;Lit-BM-17:17047155;Lit-BM-17:17159907;Lit-BM-17:18485876;Lit-BM-17:19060883;Lit-BM-17:19176810;Lit-BM-17:19524512;Lit-BM-17:20103630;Lit-BM-17:20448643;Lit-BM-17:20829884;Lit-BM-17:21458669;Lit-BM-17:21525013;Lit-BM-17:21620750;Lit-BM-17:21737329;Lit-BM-17:21737330;Lit-BM-17:21785459;Lit-BM-17:21988832;Lit-BM-17:22173242;Lit-BM-17:22179575;Lit-BM-17:22274400;Lit-BM-17:22864571;Lit-BM-17:23142077;Lit-BM-17:23972990;Lit-BM-17:24098568;Lit-BM-17:25043603;Lit-BM-17:25911380;Lit-BM-17:25939870;Lit-BM-17:26437781;Lit-BM-17:26972597;Lit-BM-17:27321185;Lit-BM-17:27552911;Lit-BM-17:27560715;Lit-BM-17:8681376;Lit-BM-17:9228018;Macrophage:12107169;Macrophage:12220669;NetPath:12887920;NetPath:19524512;NetPath:20203691;NetPath:20448643;NetPath:21525013;NetPath:21741934;SIGNOR:11717445;SPIKE:8681376
Q14790	Q13158	1	0	0	BioGRID;CancerCellMap;HPRD;InnateDB;IntAct;KEGG;Lit-BM-17;Macrophage;NetPath;Wang	BioGRID:14612908;BioGRID:21525013;BioGRID:8681376;CancerCellMap:12887920;HPRD:11717445;HPRD:12107169;HPRD:17159907;HPRD:17290218;HPRD:8681376;InnateDB:12220669;InnateDB:16410793;InnateDB:17047155;InnateDB:22421964;InnateDB:9774341;IntAct:11717445;IntAct:14612908;IntAct:17159907;IntAct:18485876;IntAct:19060883;IntAct:21785459;IntAct:21988832;IntAct:25043603;IntAct:9343261;Lit-BM-17:11717445;Lit-BM-17:12107169;Lit-BM-17:12702723;Lit-BM-17:12887920;Lit-BM-17:12911633;Lit-BM-17:14612908;Lit-BM-17:15280356;Lit-BM-17:15659383;Lit-BM-17:17047155;Lit-BM-17:17159907;Lit-BM-17:18485876;Lit-BM-17:19060883;Lit-BM-17:19176810;Lit-BM-17:19524512;Lit-BM-17:20103630;Lit-BM-17:20448643;Lit-BM-17:20829884;Lit-BM-17:21458669;Lit-BM-17:21525013;Lit-BM-17:21620750;Lit-BM-17:21737329;Lit-BM-17:21737330;Lit-BM-17:21785459;Lit-BM-17:21988832;Lit-BM-17:22173242;Lit-BM-17:22179575;Lit-BM-17:22274400;Lit-BM-17:22864571;Lit-BM-17:23142077;Lit-BM-17:23972990;Lit-BM-17:24098568;Lit-BM-17:25043603;Lit-BM-17:25911380;Lit-BM-17:25939870;Lit-BM-17:26437781;Lit-BM-17:26972597;Lit-BM-17:27321185;Lit-BM-17:27552911;Lit-BM-17:27560715;Lit-BM-17:8681376;Lit-BM-17:9228018;Macrophage:12107169;Macrophage:12220669;NetPath:12887920;NetPath:19524512;NetPath:20203691;NetPath:20448643;NetPath:21525013;NetPath:21741934
O43156	P42345	1	0	0	KEGG;SPIKE	SPIKE:20427287;SPIKE:20810650
P25116	Q14344	1	1	0	HPRD;KEGG;SIGNOR;SPIKE;Wang	HPRD:10922491;HPRD:8290554;SIGNOR:22318735;SIGNOR:22972936;SPIKE:16189514;SPIKE:21331223
Q9NT62	O95166	1	1	0	HPRD;IntAct;KEGG;KEGG-MEDICUS;SPIKE	HPRD:11825910;HPRD:16303767;IntAct:16303767;IntAct:20562859;SPIKE:16303767;SPIKE:17145710;SPIKE:20562859
O43156	Q9Y4R8	1	0	0	IntAct;KEGG;SPIKE	IntAct:20810650;SPIKE:20427287;SPIKE:20801936
P35222	Q9UJU2	1	1	0	BioGRID;CA1;CancerCellMap;DIP;HPRD;InnateDB;IntAct;KEGG;KEGG-MEDICUS;Lit-BM-17;NetPath;SIGNOR;SPIKE;SignaLink3;Wang	BioGRID:11751639;BioGRID:12748295;BioGRID:15728254;BioGRID:16309666;BioGRID:17445771;BioGRID:18202148;BioGRID:18296023;BioGRID:29374064;CA1:8757136;CA1:8892228;CancerCellMap:12556497;CancerCellMap:9065403;DIP:17517646;DIP:18077326;HPRD:12556497;HPRD:15684397;HPRD:8757136;InnateDB:12077367;InnateDB:15684397;InnateDB:15728254;InnateDB:9419974;IntAct:18077326;IntAct:20123964;IntAct:21743491;Lit-BM-17:10890911;Lit-BM-17:11835406;Lit-BM-17:12077367;Lit-BM-17:12748295;Lit-BM-17:15525529;Lit-BM-17:15684397;Lit-BM-17:15728254;Lit-BM-17:15768032;Lit-BM-17:16204248;Lit-BM-17:16510875;Lit-BM-17:18077326;Lit-BM-17:18296023;Lit-BM-17:21743491;Lit-BM-17:8757136;Lit-BM-17:9419974;NetPath:12556497;NetPath:15684397;NetPath:9065403;SIGNOR:15735151;SIGNOR:21078818;SIGNOR:23151663;SPIKE:17143293;SignaLink3:10890911;SignaLink3:14638683;SignaLink3:16510874;SignaLink3:16510875;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:8757136
Q9UJU2	P35222	1	0	0	BioGRID;CancerCellMap;DIP;HPRD;InnateDB;IntAct;KEGG;Lit-BM-17;NetPath;SPIKE;Wang	BioGRID:11751639;BioGRID:12748295;BioGRID:15728254;BioGRID:16309666;BioGRID:17445771;BioGRID:18202148;BioGRID:18296023;BioGRID:29374064;CancerCellMap:12556497;CancerCellMap:9065403;DIP:17517646;DIP:18077326;HPRD:12556497;HPRD:15684397;HPRD:8757136;InnateDB:12077367;InnateDB:15684397;InnateDB:15728254;InnateDB:9419974;IntAct:18077326;IntAct:20123964;IntAct:21743491;Lit-BM-17:10890911;Lit-BM-17:11835406;Lit-BM-17:12077367;Lit-BM-17:12748295;Lit-BM-17:15525529;Lit-BM-17:15684397;Lit-BM-17:15728254;Lit-BM-17:15768032;Lit-BM-17:16204248;Lit-BM-17:16510875;Lit-BM-17:18077326;Lit-BM-17:18296023;Lit-BM-17:21743491;Lit-BM-17:8757136;Lit-BM-17:9419974;NetPath:12556497;NetPath:15684397;NetPath:9065403;SPIKE:17143293
P12830	P35222	1	1	0	BioGRID;CancerCellMap;DIP;HPRD;InnateDB;IntAct;KEGG;Lit-BM-17;MPPI;NetPath;ProtMapper;REACH_ProtMapper;SPIKE;Sparser_ProtMapper;Wang	BioGRID:11113628;BioGRID:11254878;BioGRID:11348595;BioGRID:11953314;BioGRID:15023525;BioGRID:15057752;BioGRID:18593907;CancerCellMap:10085258;DIP:16983094;DIP:22056988;DIP:25344754;DIP:7954478;HPRD:11226248;HPRD:11245482;HPRD:17057644;HPRD:17220478;HPRD:7542250;HPRD:7954478;HPRD:9512503;InnateDB:10652321;InnateDB:11113628;InnateDB:11245482;InnateDB:11801604;InnateDB:12169098;InnateDB:12875984;InnateDB:14706341;InnateDB:16126725;InnateDB:16219695;InnateDB:16546130;InnateDB:16574648;InnateDB:16909210;InnateDB:17087658;InnateDB:17524503;InnateDB:9405455;InnateDB:9700170;IntAct:11401320;IntAct:12640114;IntAct:16983094;IntAct:18593713;IntAct:22056988;IntAct:24424122;IntAct:25344754;Lit-BM-17:10381631;Lit-BM-17:10772923;Lit-BM-17:11113628;Lit-BM-17:11245482;Lit-BM-17:11254878;Lit-BM-17:11348595;Lit-BM-17:11401320;Lit-BM-17:11712088;Lit-BM-17:11960376;Lit-BM-17:12061792;Lit-BM-17:12169098;Lit-BM-17:12640114;Lit-BM-17:12830000;Lit-BM-17:15023525;Lit-BM-17:16125672;Lit-BM-17:16212417;Lit-BM-17:16574648;Lit-BM-17:17220478;Lit-BM-17:17909039;Lit-BM-17:18593907;Lit-BM-17:19016843;Lit-BM-17:22158051;Lit-BM-17:22375065;Lit-BM-17:22715382;Lit-BM-17:22752307;Lit-BM-17:22850631;Lit-BM-17:23180380;Lit-BM-17:24424122;Lit-BM-17:24798214;Lit-BM-17:25468996;Lit-BM-17:7542250;Lit-BM-17:7876318;Lit-BM-17:7954478;Lit-BM-17:8227214;Lit-BM-17:9233779;Lit-BM-17:9405455;Lit-BM-17:9535896;Lit-BM-17:9819408;MPPI:9326449;NetPath:10085258;ProtMapper:21152425;ProtMapper:27177845;SPIKE:10085258;SPIKE:11401320;SPIKE:12640114;SPIKE:17145710
P35222	P12830	1	0	0	BioGRID;CancerCellMap;DIP;HPRD;InnateDB;IntAct;KEGG;Lit-BM-17;MPPI;NetPath;SPIKE;Wang	BioGRID:11113628;BioGRID:11254878;BioGRID:11348595;BioGRID:11953314;BioGRID:15023525;BioGRID:15057752;BioGRID:18593907;CancerCellMap:10085258;DIP:16983094;DIP:22056988;DIP:25344754;DIP:7954478;HPRD:11226248;HPRD:11245482;HPRD:17057644;HPRD:17220478;HPRD:7542250;HPRD:7954478;HPRD:9512503;InnateDB:10652321;InnateDB:11113628;InnateDB:11245482;InnateDB:11801604;InnateDB:12169098;InnateDB:12875984;InnateDB:14706341;InnateDB:16126725;InnateDB:16219695;InnateDB:16546130;InnateDB:16574648;InnateDB:16909210;InnateDB:17087658;InnateDB:17524503;InnateDB:9405455;InnateDB:9700170;IntAct:11401320;IntAct:12640114;IntAct:16983094;IntAct:18593713;IntAct:22056988;IntAct:24424122;IntAct:25344754;Lit-BM-17:10381631;Lit-BM-17:10772923;Lit-BM-17:11113628;Lit-BM-17:11245482;Lit-BM-17:11254878;Lit-BM-17:11348595;Lit-BM-17:11401320;Lit-BM-17:11712088;Lit-BM-17:11960376;Lit-BM-17:12061792;Lit-BM-17:12169098;Lit-BM-17:12640114;Lit-BM-17:12830000;Lit-BM-17:15023525;Lit-BM-17:16125672;Lit-BM-17:16212417;Lit-BM-17:16574648;Lit-BM-17:17220478;Lit-BM-17:17909039;Lit-BM-17:18593907;Lit-BM-17:19016843;Lit-BM-17:22158051;Lit-BM-17:22375065;Lit-BM-17:22715382;Lit-BM-17:22752307;Lit-BM-17:22850631;Lit-BM-17:23180380;Lit-BM-17:24424122;Lit-BM-17:24798214;Lit-BM-17:25468996;Lit-BM-17:7542250;Lit-BM-17:7876318;Lit-BM-17:7954478;Lit-BM-17:8227214;Lit-BM-17:9233779;Lit-BM-17:9405455;Lit-BM-17:9535896;Lit-BM-17:9819408;MPPI:9326449;NetPath:10085258;SPIKE:10085258;SPIKE:11401320;SPIKE:12640114;SPIKE:17145710
O14492	P22681	1	1	0	BioGRID;HPRD;IntAct;KEGG;LMPID;Lit-BM-17;NetPath;SIGNOR;SPIKE;SignaLink3;Wang	BioGRID:10854852;HPRD:10374881;HPRD:11997497;HPRD:15031295;HPRD:18273061;HPRD:9233773;IntAct:15737992;IntAct:18273061;LMPID:15737992;Lit-BM-17:10374881;Lit-BM-17:15737992;Lit-BM-17:17620296;Lit-BM-17:18273061;Lit-BM-17:9989826;NetPath:9233773;SIGNOR:11498022;SPIKE:18273061;SPIKE:9233773;SignaLink3:10374881;SignaLink3:15737992;SignaLink3:23331499
P10747	P62993	1	1	0	BioGRID;HPRD;KEGG;Li2012;SIGNOR;SPIKE;Wang	BioGRID:8576157;BioGRID:9694876;HPRD:7737275;HPRD:8576157;HPRD:9694876;SIGNOR:24098653;SIGNOR:7737275;SPIKE:21487479;SPIKE:9694876
Q9C000	Q9ULZ3	1	0	0	DeathDomain;HPRD;InnateDB;KEGG;Macrophage;SPIKE;Wang	DeathDomain:17418785;DeathDomain:19066616;DeathDomain:19401709;HPRD:17418785;InnateDB:21252346;Macrophage:12191486;Macrophage:17349957;Macrophage:17382568;SPIKE:11250163;SPIKE:17418785
P08581	Q13480	1	1	0	BEL-Large-Corpus_ProtMapper;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;KEGG;KEGG-MEDICUS;Kinexus_KEA;Li2012;MIMP;PhosphoNetworks;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;ProtMapper;SIGNOR;SIGNOR_ProtMapper;SPIKE;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP	HPRD-phos:10734310;HPRD-phos:10978177;HPRD-phos:16497976;HPRD-phos:17016520;HPRD-phos:17389395;HPRD-phos:18669648;HPRD-phos:19901323;HPRD-phos:20068231;HPRD:10734310;HPRD:10995442;KEA:10734310;KEA:10753869;KEA:10978177;KEA:11779868;KEA:11896055;KEA:15574420;KEA:9890893;ProtMapper:10734310;ProtMapper:15212693;ProtMapper:20072648;SIGNOR:10734310;SPIKE:10913131;SPIKE:14685170;iPTMnet:10734310;iPTMnet:10978177;iPTMnet:16497976;iPTMnet:17016520;iPTMnet:17389395;iPTMnet:18669648;iPTMnet:19901323;iPTMnet:20068231;phosphoELM:10734310
Q13480	P08581	1	0	0	HPRD;KEGG;ProtMapper;SPIKE;Sparser_ProtMapper;Wang	HPRD:10734310;HPRD:10995442;ProtMapper:20072648;SPIKE:10913131;SPIKE:14685170
P25942	Q9Y4K3	1	0	0	BioGRID;HPRD;InnateDB;KEGG;LMPID;Lit-BM-17;SPIKE;Wang	BioGRID:12140561;HPRD:10075662;HPRD:10411888;HPRD:16260598;InnateDB:10748240;InnateDB:12637493;InnateDB:16260598;InnateDB:17332487;InnateDB:20676093;InnateDB:9718306;InnateDB:9990007;LMPID:10318845;Lit-BM-17:12140561;Lit-BM-17:12220533;Lit-BM-17:12637493;Lit-BM-17:16260598;Lit-BM-17:20449947;Lit-BM-17:20614026;Lit-BM-17:20676093;Lit-BM-17:21041727;Lit-BM-17:24812060;Lit-BM-17:9384571;Lit-BM-17:9718306;Lit-BM-17:9990007;SPIKE:12140561;SPIKE:15485859;SPIKE:16189514
Q96P20	Q9ULZ3	1	0	0	DeathDomain;HPRD;InnateDB;IntAct;KEGG;Lit-BM-17;Macrophage;SPIKE;Wang	DeathDomain:11786556;DeathDomain:12615073;DeathDomain:15030775;DeathDomain:16037825;DeathDomain:19158675;DeathDomain:19337385;DeathDomain:21575908;DeathDomain:21994322;DeathDomain:22361007;DeathDomain:23066025;HPRD:11786556;InnateDB:11786556;InnateDB:12615073;InnateDB:15030775;InnateDB:16037825;InnateDB:19158675;InnateDB:19337385;InnateDB:21575908;InnateDB:24803432;InnateDB:25686105;IntAct:11786556;IntAct:15020601;IntAct:19158675;IntAct:24630722;IntAct:28229991;Lit-BM-17:24630722;Macrophage:15020601;Macrophage:15030775;Macrophage:16407888;Macrophage:17382568;Macrophage:17470531;SPIKE:11250163
