source	interaction	target
CISH	0	EPOR
HFE	0	TFRC
CTNNA1	0	VCL
FASLG	0	FYN
SET	0	CDKN1A
UBA2	0	SAE1
LGALS3BP	0	LGALS3
GNAI1	0	RGS14
PTPN1	0	NTRK2
LCP2	0	VAV1
TNFRSF1A	0	JAK1
LILRB2	0	PTPN6
APP	0	HGS
USP5	0	UBC
EZH2	0	E2F6
SKI	0	HDAC3
RNF125	0	UBE2D3
SMC1A	0	RAD21
MYD88	0	IRF7
RUVBL1	0	RUVBL2
SET	0	ANP32A
RUVBL1	0	DMAP1
ASB3	0	ELOC
DAXX	0	RELB
FBXW2	0	GCM1
SIRT1	0	JUN
HDAC1	0	NR3C1
EZH2	0	EED
CREBBP	0	ATF2
HDAC2	0	MTA1
UBE2I	0	PIAS1
CYLD	0	SQSTM1
COMMD1	0	RELA
IKBKG	0	UBC
FBXO7	0	SKP1
TRAF6	0	MAP3K11
TRAF6	0	TRAF3IP2
UBE2V2	0	UBE2N
NEDD4	0	CFTR
TNFAIP3	0	UBC
RNF216	0	KIR2DL4
ITCH	0	USP9X
EPN1	0	UBC
SRC	0	VDR
SH3RF1	0	RAC1
STAM2	0	HGS
RAD23A	0	UBC
SQSTM1	0	PRKCZ
RBCK1	0	RIPK1
KCNH2	0	HSP90AA1
NEDD8	0	CUL1
IRF3	0	TRIM21
TIRAP	0	SOCS1
CUL2	0	VHL
RNF2	0	PCGF2
COPS8	0	GPS1
CRKL	0	STAT5A
TRAF6	0	MAP3K3
ZBTB17	0	IRF8
PDCD1	0	SOCS1
TRPC4AP	0	TRAF2
BAG1	0	HSPA4
KCNH2	0	CANX
CCNT1	0	CDK9
BCL10	0	MAP3K7
IGBP1	0	PPP2CB
HDAC1	0	CTNNB1
PARD6A	0	PARD3
RNF2	0	YY1
BIRC3	0	TRAF3
ARRB2	0	AGTR1
HDAC1	0	ZBTB16
TRAF2	0	TNFRSF9
TNFRSF1A	0	SRC
UBE2D1	0	NFKBIA
CLTC	0	PTAFR
COPS5	0	CUL1
MDM2	0	IRF1
IKBKG	0	USP7
RPS6	0	STAU1
CTNNB1	0	CDH5
BTRC	0	REST
TXNIP	0	TXN
PPARG	0	CTNNB1
EP300	0	STAT2
PIAS3	0	RELA
OPTN	0	UBC
RAB11FIP2	0	RAB11A
MYO6	0	CDH1
CLTC	0	ARRB1
ARRB1	0	PTAFR
DDIT3	0	CEBPB
RAP1A	0	FAS
E2F1	0	XIAP
JARID2	0	SUZ12
EZH2	0	SUZ12
XIAP	0	GSPT1
COMMD1	0	CUL1
NFKB2	0	STAT3
CHP1	0	SLC9A1
KCTD10	0	CUL3
SEPTIN9	0	HIF1A
EPAS1	0	ARNT
HSPA4	0	BAG3
VCP	0	ADRB2
UBA2	0	UBE2I
ISG15	0	DDX58
COPS5	0	CUL3
TNIP2	0	MAP3K8
SMAD7	0	MAPK14
ALPL	0	MAP3K14
PEBP1	0	MAP3K14
YWHAQ	0	MAP3K3
TANK	0	TRAF2
TAB2	0	TRAF2
TAB3	0	TRAF2
TRAF2	0	CFLAR
TRAF2	0	ALPL
TRAF2	0	PKN1
TANK	0	TRAF3
TRAF6	0	PSMD3
TRAF6	0	PSMC1
TRAF6	0	PSMD12
TRAF6	0	PSMD1
TRAF6	0	PSMC3
TRAF3	0	ALPL
BIRC2	0	TNFRSF1A
HSP90AA1	0	TBK1
RUVBL1	0	TBP
TAB3	0	NR2C2
NCOR2	0	NFKBIA
FBXW11	0	NFKB1
NFKB2	0	NFKBIE
GRAP	0	KIT
CRK	0	KIT
PLCE1	0	KIT
AZI2	0	IKBKE
BTRC	0	CUL1
NFKBIA	0	ELP1
SMAD2	0	CTNNB1
RUVBL1	0	CTNNB1
HRAS	0	SHOC2
APC	0	JUP
STAT5A	0	STAT1
STAT5B	0	STAT5A
STAT5B	0	STAT3
STAMBPL1	0	SMAD7
STAMBPL1	0	SMAD2
STAT5B	0	STAT1
S100A9	0	S100A8
NCF4	0	NCF2
PIK3R1	0	AXL
PIK3R2	0	AXL
LCK	0	AXL
CASP8	0	FAS
ELOB	0	VHL
ELOC	0	VHL
TNFRSF11A	0	TRAF5
EZR	0	ICAM1
PILRA	0	PTPN6
YWHAQ	0	MTOR
CALY	0	DRD1
GPSM2	0	GNAI2
SUMO1	0	RANGAP1
SIRT1	0	ATG7
CBX8	0	RNF2
CAND1	0	CUL4B
EIF3E	0	EIF3D
MAVS	0	ATG12
ATG5	0	MAVS
ATG5	0	DDX58
DDX58	0	ATG12
ATG5	0	IFIH1
IFIH1	0	ATG12
RNF2	0	CBX4
PDCD6IP	0	LGALS3
ATG3	0	ATG12
RNF2	0	RYBP
CBLB	0	UBC
BIRC3	0	UBE2D2
SPARC	0	COL3A1
HRAS	0	RGS14
BIRC2	0	UBE2D3
STAT3	0	SRI
CD40	0	IL4R
PIK3R1	0	PIK3CD
PIK3R2	0	PIK3CD
PIK3CA	0	PIK3R2
TNFRSF11A	0	MAP3K7
TNFRSF11A	0	TAB2
TRAF6	0	SRC
TRAF1	0	SRC
TRAF3	0	SRC
TRAF6	0	CBL
TREM2	0	TYROBP
TRAF3	0	TRAF1
TRAF6	0	TRAF1
TRAF6	0	TRAF3
GAB2	0	PLCG2
GRAP2	0	LAT
HOMER3	0	CEBPB
JUN	0	NFATC2
EGR1	0	NFATC1
NFATC2	0	EGR1
CSF2RB	0	FYN
SOCS3	0	SOCS2
IL1RAP	0	IL1R2
IL1RAP	0	IRAK1
MYD88	0	IRAK2
PELI1	0	IRAK4
TRAF6	0	PELI1
ELP1	0	MAP3K7
ELP1	0	CHUK
TRAF6	0	PRKCZ
MAP3K7	0	MAP3K3
MAP2K5	0	PRKCZ
MAP2K5	0	PRKCI
PIK3R3	0	PIK3CD
CAV1	0	CDH1
ERRFI1	0	GRB2
STAT3	0	IL7R
STAT5A	0	STAT3
SMAD3	0	ATF2
TGFBR2	0	SPARC
ZFYVE16	0	SMAD4
ZFYVE16	0	TGFBR1
LEF1	0	SMAD7
FRAT1	0	DVL1
BTRC	0	APC
STAT5B	0	CRKL
IL5RA	0	CSF2RB
TBKBP1	0	TBK1
COPS5	0	TRAF2
IKBKG	0	TBK1
IKBKG	0	TXLNA
CASP10	0	TRAF1
BIRC2	0	TRAF1
RIPK1	0	MAP3K3
FBXW11	0	CUL1
SUMO1	0	NFKBIA
IKBKG	0	HSP90AB1
MAP3K11	0	TRAF2
TAB3	0	TAB1
RACK1	0	TNFRSF1A
IL2RB	0	RAF1
CISH	0	IL2RB
TERT	0	RPS6KB1
TERT	0	MTOR
HSP90AA1	0	TERT
JAK3	0	VIL1
PIK3R1	0	TSHR
APPL1	0	FSHR
FSHR	0	AKT2
GRB2	0	CD22
SH3BP2	0	PLCG1
INPP5D	0	PIK3R1
CD22	0	PLCG1
HDAC1	0	STAT3
NFKB1	0	CEBPB
TRAF6	0	EDA2R
TRAF6	0	NGFR
XIAP	0	ACVR1B
TRAF6	0	ZMYND11
TRAF6	0	BCL10
TRAF6	0	TRAF4
TRAF6	0	CASP8
XIAP	0	MAP3K7
MAP3K7	0	STRADB
MAP3K7	0	MAP3K5
XIAP	0	UBE2D1
HGS	0	MAP3K7
TRAF3IP2	0	MAP3K7
TBPL1	0	IRAK4
TRAF4	0	IRAK1
MYD88	0	TLR3
XIAP	0	UBE2D3
TLR4	0	RIPK2
RIPK2	0	IRAK1
EGFR	0	TLR2
TAB2	0	HDAC3
SQSTM1	0	ACVR1
SQSTM1	0	BMPR1B
AJUBA	0	SQSTM1
SQSTM1	0	LCK
SQSTM1	0	PRKCI
RIPK1	0	PRKCI
RIPK1	0	PRKCZ
MYD88	0	IRAK3
HRAS	0	IRAK2
IL1RAP	0	IRAK2
SUMO1	0	IRAK1
NLRP12	0	IRAK1
TRADD	0	SQSTM1
TRAF4	0	TICAM1
TAB1	0	ZMYND11
PRDX3	0	MAP3K13
TTC1	0	HRAS
GPSM2	0	HRAS
RASIP1	0	HRAS
RAP1GDS1	0	HRAS
IKZF3	0	HRAS
DGKZ	0	HRAS
HRAS	0	PDE6D
HRAS	0	IRAK1
RASSF2	0	HRAS
HRAS	0	RHOD
MAP3K11	0	IKBKB
ITSN1	0	HRAS
SMAD1	0	SQSTM1
SMAD2	0	SQSTM1
SQSTM1	0	SMAD3
SQSTM1	0	SMAD4
SMURF1	0	SQSTM1
SQSTM1	0	TNFRSF1A
SQSTM1	0	TGFBR1
CTNNB1	0	IKBKB
FANCA	0	IKBKB
TANK	0	IKBKB
TRPC4AP	0	IKBKB
HSPA1B	0	IKBKB
CSF2RA	0	IKBKB
SIGIRR	0	TLR4
RNF216	0	TLR4
NOX4	0	TLR4
TLR4	0	SYK
TLR4	0	BTK
SFTPA1	0	TLR4
LY96	0	TLR2
TIRAP	0	EIF2AK2
DNAJC3	0	TIRAP
STAP2	0	MYD88
STAP2	0	IKBKB
MYD88	0	SYK
SIGIRR	0	IRAK1
ITGAM	0	IRAK1
HSP90AA1	0	IRAK1
IRAK1	0	PRKCZ
TRAF6	0	SIGIRR
TRAF6	0	XIAP
TRAF6	0	STRADB
TRAF6	0	TAX1BP1
TRAF6	0	USP7
TLR2	0	RIPK2
SQSTM1	0	NGFR
PIK3R1	0	TLR2
TRAF6	0	TRIM37
TRIP6	0	TLR2
NOD1	0	TRIP6
DCTN1	0	MAP2K6
PHB	0	RAF1
SPRY2	0	RAF1
ARRB2	0	RAF1
AGTR1	0	RAF1
MAP3K13	0	IKBKB
TTC1	0	GNA15
DCTN1	0	MAP2K3
TTC1	0	GNAI2
TTC1	0	GNAQ
RASIP1	0	RAP2A
DGKZ	0	RASGRP1
RND1	0	PDE6D
RAP1A	0	PDE6D
AFDN	0	PFN1
RASSF2	0	KRAS
RIT2	0	RALGDS
RIT2	0	RLF
RIT2	0	AFDN
PHB	0	RB1
PHB	0	RBL1
RBL2	0	PHB
MAVS	0	MAP3K7
CAV1	0	CD40
TRAF6	0	CAV1
TICAM1	0	TLR2
TRAF6	0	MAVS
IRF7	0	TICAM1
MAVS	0	TRAF2
TICAM1	0	MAVS
RIN1	0	YWHAB
AGTR1	0	MAPK1
PIAS3	0	GEMIN4
GEMIN4	0	SPRY1
BIRC2	0	GSPT1
CASP7	0	CTSG
GRB10	0	RAF1
WASF3	0	PIK3R1
TLR8	0	BTK
TLR6	0	BTK
LCP2	0	PIK3R1
TLR10	0	PTPN6
DHX36	0	TLR1
TLR1	0	HSPD1
TLR1	0	TRAP1
TLR6	0	TRAP1
TLR10	0	LUC7L3
TLR10	0	GLDC
TLR10	0	FLNA
TLR10	0	CAT
CD40	0	CBL
MAP3K7	0	EIF2AK2
TNFRSF1A	0	MAP3K7
NCK2	0	AXL
WBP11	0	NCF1
WBP11	0	PIK3R1
WBP11	0	SRC
PIK3CA	0	ESR1
MAPK14	0	IRAK1
INPP5D	0	FLT3
VCL	0	CDH1
NFKB1	0	ESR1
NFKB1	0	ATF3
ARRB1	0	MAP2K3
NFKB1	0	CDK9
HMGA2	0	NFKB1
RELA	0	HMGA2
GRB2	0	WAS
TRAF1	0	CASP6
TRAF1	0	SPOP
MAPK8	0	CDKN2A
MAPK10	0	CDKN2A
TRAF1	0	TRAF3IP2
NIN	0	GSK3B
MAP3K2	0	MAPK8
CFLAR	0	RIPK2
TNFRSF9	0	TNFRSF4
TRAF1	0	TNFRSF4
TRAF4	0	TNFRSF4
TRAF1	0	TNFRSF9
TRAF3	0	TNFRSF9
BIRC3	0	TRAF1
FADD	0	TNFSF10
FUS	0	CTNNB1
TNFRSF8	0	TRAF5
CTNNB1	0	SPN
CDH24	0	CTNNB1
TRAF2	0	TNFRSF10B
TPD52L1	0	MAP3K5
CDH24	0	CTNND1
RUVBL2	0	CTNNB1
TRAF2	0	EIF4G1
TNFRSF18	0	TRAF1
TNFRSF18	0	TRAF3
TNFRSF18	0	TRAF2
CTNNB1	0	NFKB1
IRF3	0	PPIB
HSF4	0	MAPK3
HSF4	0	MAPK1
HSF4	0	DUSP26
ELP3	0	ELP1
FANCA	0	CHUK
OCLN	0	TJP1
TNFAIP3	0	CHUK
TRPC4AP	0	CHUK
TRPC4AP	0	RIPK1
TRPC4AP	0	TRADD
PPM1B	0	CHUK
CDH1	0	ERBB2
CTNNA1	0	ERBB2
JUP	0	ERBB2
CTNNB1	0	CDK2
CSF2RA	0	CHUK
JUP	0	PTPRF
PLCG2	0	JAK1
PLCG2	0	JAK2
PLA2G4A	0	JAK1
KPNA1	0	STAT1
STAT1	0	KPNA6
STAT3	0	FLT1
STAT1	0	FLT1
STAT1	0	KDR
STAT5A	0	POU2F1
STAT5B	0	POU2F1
FCER1G	0	PLCG2
FCGR1A	0	SYK
SYK	0	CD3G
ZAP70	0	CD3G
STAT5A	0	CTLA4
STAT2	0	STAT6
ARRB2	0	CHUK
ARRB2	0	NFKBIA
STAT3	0	IFNAR1
UBE2E3	0	NFKBIA
CAMP	0	PRTN3
CAMP	0	ELANE
CAMP	0	CTSG
SAE1	0	UBE2I
UBE2I	0	STAT1
UBE2I	0	PIAS2
IKBKB	0	SGK1
MTA1	0	CSNK1G2
BCL11B	0	HDAC2
BCL11B	0	HDAC1
SIGIRR	0	IL1R1
STAT1	0	FOS
HDAC1	0	NFKBIA
TP53	0	ABL1
PTAFR	0	TYK2
NFKBIA	0	CASP3
RELA	0	SOCS1
FOXO4	0	XPO1
APPL1	0	AKT2
VAV1	0	TYK2
APPL1	0	APPL2
STAT3	0	PTMA
STAT3	0	IGF1R
HIF1A	0	AR
ELF1	0	HMGA1
REL	0	ELF1
STAT6	0	SRC
PPP6R3	0	PPP6C
HDAC1	0	STAT2
IRF7	0	EP300
IRF7	0	CREBBP
ACTB	0	EMD
H3-3A/H3-3B	0	PAK1
SOCS4	0	ELOC
ELOC	0	SOCS3
ELOB	0	SOCS3
SPSB1	0	ELOC
WSB1	0	ELOC
ELOC	0	LRRC41
ELOB	0	LRRC41
RBX1	0	VHL
WASF1	0	NCF1
DDX17	0	SREK1
SREK1	0	YBX1
SREK1	0	SAFB
NCOA3	0	PIN1
EGFR	0	SOCS5
ARRB2	0	MAP3K5
ARRB2	0	MAP2K4
KPNB1	0	PTPN2
NOD1	0	HSP90AA1
DEDD2	0	CASP8
CASP10	0	DEDD2
DEDD	0	CFLAR
COPS3	0	COPS2
COPS3	0	COPS5
COPS3	0	COPS4
COPS3	0	COPS6
COPS3	0	GPS1
COPS3	0	COPS8
COPS6	0	NR3C1
NLRP3	0	HSP90AA1
SUGT1	0	HSP90AA1
SUGT1	0	HSP90B1
TRAF4	0	PSMC3
RNF125	0	UBE2D1
LRRC1	0	ERBIN
LRRC1	0	DLG4
LRRC1	0	DLG1
FADD	0	IRAK1
SNTA1	0	ADRA1D
SNTA1	0	TGFA
KAT5	0	ESR1
RAP1A	0	BIN1
RAP1A	0	BMX
RAP1A	0	TNFRSF10C
FADD	0	RAP1A
FAF1	0	RAP1A
HDAC1	0	RAP1A
ACAP1	0	TFRC
ACAP1	0	CLTC
ACAP1	0	SLC2A4
CLTC	0	SLC2A4
GULP1	0	ACAP1
FAF1	0	NLRP3
MAVS	0	TRADD
TRADD	0	TRAF3
DAB2IP	0	TNFRSF1A
CASP1	0	EGFR
EGFR	0	CASP3
PLA2G4A	0	CASP1
PLA2G4A	0	CASP3
CYLD	0	TBK1
TRAF3	0	TRAF5
TRAF3	0	TRAF2
IL18	0	CASP3
IRF3	0	HSP90AA1
EXOC2	0	EXOC4
EXOC2	0	RALB
BIRC7	0	XAF1
NUMBL	0	TAB2
CCDC50	0	TNFAIP3
YWHAB	0	TNFAIP3
CCDC50	0	RIPK1
MASP1	0	C3
MASP1	0	C2
C1S	0	SERPING1
EPC1	0	HOPX
ERAP1	0	TNFRSF1A
TNFRSF1A	0	JAK2
TRRAP	0	KAT5
EPC1	0	KAT5
MORF4L1	0	DMAP1
MEFV	0	SIVA1
EPC1	0	E2F6
SH3KBP1	0	HCK
TRAF1	0	CD40
TRAF6	0	TRAF2
TRAF6	0	TRAF5
MXD1	0	BIRC2
BIRC3	0	UBE2D1
BIRC2	0	UBE2D1
BIRC3	0	UBE2D3
LTBR	0	TRAF5
TNFSF13B	0	TNFSF13
DIABLO	0	LTBR
BIRC2	0	LTBR
HSPA4	0	CD40
CD40	0	HSPA8
CD40	0	JAK3
TPX2	0	SIAH2
SIAH1	0	SIAH2
ITCH	0	NFE2
FBXO31	0	SKP1
FBXO31	0	CUL1
FBXO4	0	CUL1
FBXO4	0	SKP1
FBXO25	0	CUL1
FBXO25	0	SKP1
RANBP9	0	AXL
WWP1	0	SMAD3
ILK	0	CASP9
PPP1CA	0	APAF1
PPP1CA	0	CDH1
PPP1CA	0	PTEN
BAX	0	PPP1CA
HIF1A	0	CUL2
CAND1	0	CUL3
CAND1	0	CUL2
CUL1	0	SKP2
CUL1	0	GPS1
BGN	0	TNF
BIRC2	0	TNF
BRD7	0	IRF2
BRD7	0	HNRNPUL1
BRD7	0	H3-4
BRD7	0	H4C1/H4C2/H4C3/H4C4/H4C5/H4C6/H4C8/H4C9/H4C11/H4C12/H4C13/H4C14/H4C15/H4-16
STARD13	0	TAX1BP1
STARD13	0	HMGCR
STARD13	0	EPB41L1
STARD13	0	ITPR1
STARD13	0	HSP90AB1
STARD13	0	ADGRB2
STARD13	0	KIF1B
RIPK1	0	TAX1BP1
RIPK1	0	ITCH
TAX1BP1	0	CALCOCO2
SIAH1	0	UBE2D2
UBQLN2	0	HERC3
UBQLN1	0	HERC3
FBXW11	0	REST
BTRC	0	HNRNPU
CARD10	0	BCL10
CENPE	0	SKP1
TNFRSF1B	0	BMX
BRCC3	0	BRCA1
MAPKAP1	0	RICTOR
MAPKAP1	0	MTOR
UBE2N	0	BCL10
UBE2V2	0	BCL10
MLST8	0	RICTOR
RICTOR	0	PRR5
PRR5	0	MTOR
MAPKAP1	0	PRR5
MLST8	0	PRR5
RICTOR	0	PRR5L
FBXO6	0	SKP1
FBXO6	0	CUL1
CUL7	0	SKP1
CUL7	0	RBX1
FBH1	0	CUL1
CCND1	0	CUL1
CDC25A	0	CUL1
CDC25A	0	SKP1
SUGT1	0	SKP1
BIRC2	0	XIAP
RHEB	0	ATM
RHEB	0	ATR
MLST8	0	MAPKAP1
RRAGD	0	RRAGB
BIRC3	0	UBE2N
TSC1	0	YWHAZ
TSC2	0	CALM3
TSC1	0	CCNB1
TSC2	0	ESR1
MYCBP2	0	UBE2D1
MYCBP2	0	UBE2D3
MYCBP2	0	UBE2L3
TSC1	0	EZR
TGFBRAP1	0	TGFBR1
MAP3K20	0	TGFBR1
TRAF2	0	MTOR
RICTOR	0	ILK
STAT4	0	STAT3
HIF1A	0	RPTOR
IGBP1	0	PPP6C
IGBP1	0	PPP4C
MTOR	0	PML
STAT1	0	MTOR
PREX1	0	MTOR
TSC1	0	BEX3
KIF3A	0	NEK1
TSC2	0	NEK1
CTNNAL1	0	NEK1
TP53BP1	0	NEK1
PPP2R5D	0	NEK1
YWHAH	0	NEK1
FEZ2	0	NEK1
TSC2	0	CDKN1B
YWHAE	0	TSC2
TSC2	0	YWHAQ
CDKN1B	0	YWHAB
PPP2CA	0	TSC2
AKT1S1	0	TCEA2
EIF3B	0	EIF3D
EIF3J	0	EIF3D
EIF3C	0	EIF3D
EIF3G	0	EIF3D
EIF3D	0	EIF3F
EIF3H	0	EIF3D
EIF3I	0	EIF3D
FKBP8	0	PSMC1
FKBP8	0	PPP3CA
ZFYVE27	0	FKBP8
SMAD2	0	TSC2
EIF4ENIF1	0	EIF4E
TGFBR3	0	ENG
HIF1A	0	SMAD3
RPTOR	0	PLD2
FKBP1A	0	ACVR1B
TRIB3	0	BMPR2
ADAP1	0	PRKD1
ADAP1	0	PRKCZ
CAV1	0	ACVRL1
EIF4G2	0	MKNK1
NR1H2	0	ACVRL1
TRAF2	0	PRKCD
PIK3R3	0	AXL
APPL1	0	PIK3CA
PARD6B	0	PRKCI
PARD6G	0	PRKCI
PARD6A	0	RAC1
PARD6B	0	RAC1
PARD6G	0	RAC1
RAC1	0	PRKCI
CDC42	0	PRKCI
MAVS	0	C1QBP
ARRB2	0	ENG
UBQLN1	0	MTOR
PAWR	0	PRKCZ
C1QBP	0	PRKCZ
C1QBP	0	PRKD1
C1QBP	0	PRKCA
C1QBP	0	PRKCD
KRT10	0	AKT1
KRT10	0	PRKCZ
BATF	0	IFI35
BATF	0	JUNB
PTPN11	0	AXL
CBL	0	AXL
LCN2	0	MMP9
FAS	0	CFLAR
F11R	0	PRKCZ
PARD6A	0	CDH5
PRKCZ	0	PRKCQ
AKT2	0	PRKCZ
FADD	0	DAP3
BCL2A1	0	BAX
KHSRP	0	EXOSC2
KHSRP	0	PARN
PFKFB3	0	PRKCA
SYTL1	0	RAB27A
TRAF6	0	CARD11
EP300	0	CREB1
RPS3	0	NFKB1
RELA	0	RPS3
NFKBIA	0	RPS3
ELP1	0	MAP3K14
ELP1	0	IKBKB
SNAPIN	0	ELP1
ELP1	0	TXNDC9
CDKN2B	0	ELP1
NIPSNAP3A	0	ELP1
TAC3	0	ELP1
PLP2	0	ELP1
SMARCE1	0	SMARCA4
SMARCE1	0	SMARCA2
BARD1	0	ELP1
AKT3	0	CASP3
PBX2	0	ELP1
HTT	0	ELP1
RELA	0	PARP1
SPARC	0	THBS1
SPARC	0	PLG
VCAN	0	CXCL10
VCAN	0	CCL2
CCL8	0	VCAN
CCL20	0	VCAN
PRMT1	0	IFNAR1
CASP8	0	SPARC
IL23A	0	IL12B
SPARC	0	MMP3
RACK1	0	IFNAR2
GZMB	0	PARP1
SNCG	0	MAPK1
SNCG	0	MAPK3
SNCG	0	MAPK8
SNCA	0	ELK1
INSR	0	MAPK3
NEK2	0	MAPK1
ZBP1	0	RIPK1
RAF1	0	MAP3K1
IRF5	0	XPO1
IER3	0	MAPK3
HDAC4	0	MAPK1
FHL3	0	MAPK1
IRF8	0	COPS2
IRF8	0	IRF2
C1QBP	0	MAPK1
C1QBP	0	MAPK3
ATP1A1	0	MAPK3
KSR2	0	MAPK1
ZBTB16	0	PML
CDR2	0	MYC
RELA	0	IRF1
TANK	0	CHUK
NDN	0	IL1A
S100A13	0	IL1A
IRF2	0	CSNK2A1
EP300	0	IRF2
JDP2	0	JUNB
JDP2	0	JUND
CXCL8	0	GNAI2
AZI2	0	TICAM1
FKBP8	0	CALM3
IRF7	0	PIAS4
IRF7	0	TANK
NGF	0	A2M
PDGFB	0	A2M
IRF4	0	FKBP4
IRF4	0	STAT6
IRF4	0	BCL6
FCN2	0	PTX3
IRF7	0	SMAD3
IRF7	0	SMAD4
EPAS1	0	EIF3E
SH3GL2	0	IL6
TICAM1	0	TRAF2
TNK2	0	PDGFRB
MALT1	0	SQSTM1
MYD88	0	TLR1
TLR6	0	MYD88
XIAP	0	SIVA1
DYNC2I2	0	MAP3K7
TAB2	0	DYNC2I2
TRAF6	0	DYNC2I2
DYNC2I2	0	TAB3
XIAP	0	TGFBR1
CUEDC2	0	PPP1R15A
CUEDC2	0	IKBKB
CUEDC2	0	CHUK
MAVS	0	ABL1
MYO5B	0	RAB11A
SLC4A7	0	CFTR
MYD88	0	IRF4
E2F1	0	CEBPA
WDR62	0	MAPK9
MAPK8	0	WDR62
MAGEA11	0	IL11
USHBP1	0	IL16
IL16	0	EFEMP2
MAPK8IP3	0	KLC1
ARF6	0	SPAG9
ARHGAP21	0	ARF1
TRAF3IP1	0	IL13RA1
GPS1	0	COPS2
COPS5	0	GPS1
CREB1	0	ATF2
HRAS	0	RGL2
RAP1B	0	RGL2
EPC1	0	TRIM27
CCR5	0	CCR2
EP300	0	STAT1
MRPS18B	0	EWSR1
TUBB	0	STAU1
MAP3K5	0	APP
IFNGR2	0	ANXA5
MYH1	0	STAU1
DHX9	0	STAU1
NCL	0	STAU1
PABPC1	0	STAU1
INA	0	STAU1
STAU1	0	ROCK2
IQGAP1	0	STAU1
RPL6	0	STAU1
RPL28	0	STAU1
NOXA1	0	RAC1
NOXO1	0	NOXA1
COPS5	0	HTR6
IL16	0	PPP1R12A
IL16	0	PPP1R12B
PPP1R12C	0	IL16
HIF3A	0	HIF1A
HIF1A	0	HDAC1
CD22	0	CD19
PTPN11	0	CD33
PIK3C3	0	ATG14
PTX3	0	FGF2
MAP1LC3A	0	AKAP13
NOS2	0	SLC9A3R1
MFN1	0	MAVS
ATG101	0	RB1CC1
ATG101	0	ULK1
GCH1	0	CSNK2A1
ATG5	0	WDFY3
MAP1LC3B	0	WDFY3
NOS2	0	CALM3
RAD18	0	UBC
TAX1BP1	0	UBC
TNIP1	0	UBC
CCDC50	0	UBC
CALCOCO2	0	UBC
BIRC2	0	TRAF3
LGALS3	0	ELN
GEMIN4	0	LGALS1
LGALS3BP	0	FN1
LGALS3	0	MMP2
GOPC	0	SSTR5
PDZK1	0	SSTR5
YWHAE	0	HSP90AA1
YWHAE	0	TUBB
TUBB4B	0	YWHAE
TRAF3	0	TRAF3IP2
CD40	0	TRAF3IP2
TRAF2	0	TRAF3IP2
IL37	0	IL18BP
MAVS	0	TRAF5
ITGB1	0	LGALS8
SHC1	0	FGFR2
LGALS3BP	0	LGALS1
SPN	0	LGALS1
LGALS1	0	CD2
LGALS1	0	CD4
NID2	0	ELN
ELN	0	ELANE
SOS1	0	SPRY2
PRKAB1	0	GRB2
HSP90AA1	0	TOMM70
BTLA	0	PTPN11
ATG16L1	0	ATG12
NOTCH4	0	SMAD2
NOTCH4	0	SMAD4
IL7R	0	ITGA2B
SMAD2	0	WWP2
SMURF2	0	SMAD3
SMAD3	0	WWP2
SMAD1	0	SMAD3
USP7	0	SMAD3
MCRS1	0	PHC2
TRIP6	0	HOXA9
CCDC85B	0	PKN1
SH2D4A	0	MAGEA11
STX4	0	NAPA
GCC1	0	TRIM29
RBPMS	0	SMUG1
RHOXF2	0	PLOD3
TCEA2	0	MAGEA11
HHLA3	0	NMI
WWP1	0	CPSF6
TFG	0	PLSCR1
MDFI	0	GNAI2
DVL3	0	PRPF3
NMI	0	TUBA3C
MDFI	0	IQUB
CCDC85B	0	KRT6A
CPSF6	0	PLSCR1
COPS4	0	BRME1
RHOXF2	0	EFEMP2
CCDC85B	0	KRT17
NEU4	0	PLSCR1
LDOC1	0	ABLIM1
NOC4L	0	USHBP1
AIMP2	0	BRME1
CFL2	0	ACTG1
GPS2	0	MAP3K7CL
CFL2	0	ACTB
BNIP3	0	TMEM11
USHBP1	0	BET1
ZNF165	0	DVL2
ZFP36L1	0	MAPK14
CHCHD3	0	CCDC85B
SQSTM1	0	RAD23A
MDFI	0	SIX1
EWSR1	0	ZNF165
PEF1	0	KLHL12
HMG20A	0	TESC
USP5	0	TADA3
EHMT2	0	PRRC2B
ITGA4	0	LGALS8
IL37	0	SMAD3
LGALS13	0	ANXA2
LGALS13	0	ACTB
LGALS13	0	ACTG1
CREBBP	0	FOXM1
TBK1	0	CHUK
CYTH1	0	ITGB2
ITGB7	0	EED
ITGA4	0	EED
ITGAE	0	EED
COPS5	0	ITGB2
REV1	0	FHL2
FADD	0	EZR
SIGLEC10	0	PTPN6
IRAK4	0	IRAK2
MYD88	0	TNFRSF13B
TRAF2	0	TNFRSF13B
TNFRSF13B	0	TRAF5
TRAF6	0	TNFRSF13B
CAMLG	0	TNFRSF13B
TANK	0	TRADD
CSNK2B	0	LYN
TYK2	0	LYN
RNF216	0	TLR9
PLA2G4A	0	VIM
PLA2G4A	0	NCF1
KAT5	0	PLA2G4A
SHARPIN	0	RBCK1
KIR2DL4	0	FCER1G
FCER1G	0	FCER1A
FCER1G	0	NCR1
CD247	0	NCR1
COPS5	0	MIF
CXCR4	0	HSPA8
EP300	0	EGR1
EGR4	0	NFATC1
NFATC2	0	EGR4
FHL3	0	MZF1
PIN1	0	IRAK1
CXCR2	0	CXCR1
CEBPD	0	RB1
