source	interaction	target
NR3C1	1	CEBPB
NR3C1	1	DUSP1
NR3C1	1	STAT5A
NR3C1	1	HDAC1
CD74	1	CXCR4
F8	1	VWF
VWF	1	F8
ERBB2	1	SHC3
ERBB2	1	DOCK7
WNT1	1	FZD6
WNT1	1	LRP5
WNT1	1	FZD1
TP53	-1	ETS1
S100A8	-1	TLR4
INHA	1	TGFBR3
PRKCG	1	VTN
PRKCG	1	ANXA1
PRKCG	-1	HSP90AA1
PRKCG	1	CHAT
PRKCG	1	PEBP1
PRKCG	-1	KIR3DL1
PRKCG	1	PSEN1
PRKCG	-1	STXBP1
PRKCG	1	DAB2
PRKCG	-1	CYTH2
SERPING1	-1	F12
MPO	1	APOA1
FGF1	1	FGFR4
FGF1	1	FGFR3
JUN	1	SPI1
PRKCB	-1	GJA1
PRKCB	1	SDC2
PRKCB	-1	STXBP1
PRKCB	1	BTK
PRKCB	1	NFE2L2
PRKCB	-1	CYTH2
PRKCB	-1	IBTK
INSR	1	IRS4
INSR	-1	ADRB2
INSR	-1	CALM1
INSR	-1	CALM2
INSR	-1	CALM3
INSR	1	DOK1
LCK	1	LAT
LCK	1	ESR1
LCK	1	CD28
CD28	-1	LCK
LCK	1	IL2RB
IL2RB	-1	LCK
LCK	1	PECAM1
LCK	1	PLCG2
LCK	1	SHC1
LCK	1	PRKCD
FYN	1	CD300LB
FYN	1	TGFB1I1
FYN	1	ACP1
FYN	1	CD79B
FYN	-1	CHN2
FYN	1	CAV1
CAV1	1	FYN
FYN	1	PRKCQ
CDK1	1	CDC7
CDK1	1	CHEK1
CDK1	-1	MDM4
CDK1	-1	TP73
CDK1	1	BUB1
CDK1	1	BUB1B
CDK1	1	KAT7
CDK1	1	LATS1
CDK1	-1	EGFR
CDK1	1	KRT18
CDK1	1	RB1
CDK1	1	SP1
CDK1	1	VIM
CDK1	1	AR
CDK1	-1	BCL2
CDK1	-1	HMGA1
CDK1	1	LIG1
CDK1	-1	STIP1
CDK1	1	BRCA1
CDK1	-1	FEN1
CDK1	1	UBE2A
CDK1	-1	HMGA2
CDK1	-1	CASP9
CDK1	-1	PPP1CA
CDK1	1	RAB1A
CDK1	-1	MAP2K1
CDK1	1	GOLGA2
CDK1	1	FOXO1
CDK1	1	CDC16
CDK1	1	RUNX2
CDK1	-1	CASP8
CDK1	1	MAPK6
CDK1	-1	SIRT2
CDK1	-1	ABI1
CDK1	1	SIRT1
CDK1	1	GORASP1
CDK1	1	ANAPC1
CD3E	1	NCK1
CDK1	1	KMT5A
CDK1	1	INCENP
CDK1	1	CDC23
CDK1	-1	NUP50
CDK1	-1	TPX2
CDK1	1	EPN1
CDK1	-1	NCOA3
S100A9	1	TLR4
NPM1	1	FBXW7
FES	1	BCR
FES	1	PECAM1
IGF1R	1	PDPK1
CAPN1	1	GSK3A
CAPN1	-1	F2RL1
CAPN1	1	CDK5R1
PRSS2	1	F2RL1
ADRB2	1	GNAL
HSP90AA1	-1	NR3C1
HSP90AA1	1	PPP5C
LYN	1	SLC4A1
LYN	1	FCGR2A
LYN	1	CD79B
LYN	-1	CDKN1B
LYN	1	PRKCD
PRKCD	1	LYN
LYN	1	BTK
LYN	-1	PPP1R8
RET	1	PDPK1
RET	1	MAPK1
RET	1	AKT1
IGF1R	-1	CRK
IGF1R	1	PIK3R3
HSP90AB1	1	AR
PTPRC	1	LCK
ELANE	1	F5
ELANE	1	F2R
ELANE	-1	F2RL1
HSPA1A	1	NOD2
MMP2	-1	DCN
MMP3	-1	DCN
MMP3	1	SPP1
CTSG	1	AGT
CTSG	1	C3
CTSG	-1	SERPIND1
CTSG	1	F2RL1
PTPRC	1	FYN
PTPRC	1	LYN
PTPRC	-1	TYK2
ADRB1	1	GNAL
ADRB1	1	GNAS
CFH	-1	CFB
CFH	-1	C3
CFH	-1	CRP
FGF4	1	FGFR4
HCK	1	RAPGEF1
HCK	1	CSF3R
IL6R	1	JAK2
CHRM5	1	GNAQ
FGF2	1	FGFR4
FGF2	1	FGFR3
MMP7	1	SPP1
HMGB1	1	TLR4
WNT2	1	LRP6
FYN	1	PDGFRB
PDGFRB	1	FYN
PDGFRB	1	SRC
SRC	1	PDGFRB
PDGFRB	1	GRB2
PDGFRB	1	PTK2
PARP1	1	TP53
PARP1	1	POLA1
FURIN	1	VWF
FURIN	1	NOTCH1
NOTCH1	1	FURIN
UBC	1	PRKN
HSPA1A	-1	NR3C1
CALM1	1	PPP3CB
CALM1	1	PPP3CC
CALM1	1	PPP3CA
CALM1	1	CAMKK1
CALM2	1	PPP3CB
CALM2	1	PPP3CC
CALM3	1	PPP3CB
CALM3	1	PPP3CC
CALM3	1	PPP3CA
PRKAR1A	-1	PRKACA
PRKACA	1	PRKAR1A
PRKAR1A	-1	PRKACB
TFPI	1	VLDLR
KIT	1	JAK2
KIT	1	PTPN11
PTPN11	-1	KIT
KIT	1	GRB7
CD28	1	PIK3CG
MCF2	1	CDC42
MCF2	1	RHOA
MCF2	1	RAC1
MBL2	1	MASP1
BCR	-1	RAC1
PIM1	-1	FOXO3
PIM1	1	FLT3
PIM1	1	CDKN1A
PIM1	-1	CDKN1B
PIM1	1	MDM2
PIM1	1	RELA
PIM1	-1	MAP3K5
FGFR1	-1	CTTN
CDK4	-1	BRCA1
CDK4	1	PRDX1
CDK4	-1	MEF2D
CDK4	1	PELP1
FGF5	1	FGFR1
FGF5	1	FGFR2
SKI	-1	EP300
ACE	1	AGT
CDH1	1	CTNNA1
SRC	1	RGS16
PDPK1	1	SRC
SRC	1	PDPK1
SRC	1	KRAS
ESR1	1	SRC
SRC	1	ESR1
SRC	1	ITGB2
SRC	1	GSN
SRC	1	HSP90AB1
SRC	1	RRAS
SRC	1	BDKRB2
SRC	1	CDH5
SRC	1	FLT4
SRC	-1	PPP2CA
PPP2CA	-1	SRC
SRC	-1	HNF4A
SRC	1	STAT1
SRC	1	FHIT
SRC	1	STAT5B
SRC	1	RPS6KA3
SRC	1	BMX
SRC	-1	ARHGDIA
SRC	-1	PTEN
SRC	1	GRB2
GRB2	1	SRC
SRC	1	RAC1
SRC	1	TIAM1
TIAM1	1	SRC
SRC	1	PAK2
SRC	1	GRB10
SRC	1	RAPGEF1
RAPGEF1	1	SRC
SRC	1	DAG1
SRC	-1	CASP8
SRC	-1	RHOU
SRC	-1	SIRT2
SRC	1	ARHGEF4
SRC	1	ARHGAP35
SRC	1	VAV3
XRCC6	1	PRKDC
TDGF1	1	ACVR2A
TDGF1	1	ACVR1B
TDGF1	1	NODAL
BMP1	1	COL1A1
BMP1	1	COL5A2
BMP1	1	COL5A1
GTF2F2	1	GTF2F1
CTSE	-1	A2M
MIF	1	CXCR4
MMP9	-1	PZP
PZP	-1	MMP9
IL2RB	1	SHC1
EZR	1	FES
VAV1	1	GRB2
GRB2	1	VAV1
VAV1	1	RAC1
RAC1	1	VAV1
ITGB4	1	PIK3CB
ST6GAL1	-1	CD22
TCF3	1	MYOD1
H2AX	1	NBN
ITGB4	1	PIK3CA
FER	1	AR
PDGFRA	1	PTK2
PPP3CB	-1	FLNA
PPP3CB	1	KSR2
PPP3CB	1	BAD
NCK1	1	SOS1
TSHR	1	GNAQ
GNB3	1	PIK3CA
JUP	1	FER
FER	1	JUP
FER	1	PECAM1
IL7R	1	JAK1
PRKCA	1	PLD2
PRKCA	1	NPHS1
PRKCA	-1	EGFR
PRKCA	1	VTN
PRKCA	1	ANXA1
PRKCA	1	ITGB2
INSR	1	PRKCA
PRKCA	1	INSR
EZR	1	PRKCA
PRKCA	1	EZR
PRKCA	1	SRF
PRKCA	1	ADRA1B
SRC	1	PRKCA
PRKCA	1	SRC
PRKCA	1	ITGB4
PRKCA	-1	DDX5
PRKCA	1	VCL
VCL	1	PRKCA
PRKCA	1	GNAZ
PRKCA	1	CBL
CBL	1	PRKCA
PRKCA	-1	CFL1
PRKCA	1	CHAT
PRKCA	1	PTPN6
PTPN6	1	PRKCA
PRKCA	1	SDC4
SDC4	1	PRKCA
PRKCA	-1	HRH1
PTPN1	-1	AKT1
AKT1	-1	PTPN1
PRKCA	-1	GSK3B
PRKCA	-1	STXBP1
PRKCA	1	LRP1
PRKCA	1	PRKG1
SRC	1	PRKACA
PRKACA	1	SRC
PRKCA	-1	HES1
PRKCA	-1	PEA15
PRKCA	1	PRKD1
PRKCA	1	RALBP1
PRKCA	1	NR1H4
PRKCA	-1	HDAC5
PRKACA	1	EEF2K
PRKACA	1	AURKA
PRKACA	-1	CTNND1
PRKACA	1	LRP6
PRKACA	1	ABCA1
PRKACA	1	FOS
PRKACA	1	ERBB2
PRKACA	1	RET
PRKACA	1	SRF
ITGA4	1	PRKACA
PRKACA	1	ITGA4
PRKACA	1	ITGB4
PRKACA	1	CAPN2
PRKACA	1	ATF1
PRKACA	1	RXRA
PRKACA	1	PRKAR2B
PRKAR2B	-1	PRKACA
PRKACA	-1	CIITA
PRKACA	1	CTNNB1
PRKACA	1	NF2
PRKACA	-1	HRH1
PRKACA	1	CSK
CSK	1	PRKACA
PRKACA	1	SOX9
PRKACA	-1	GSK3A
PRKACA	1	GSK3B
PRKACA	1	ARHGDIA
PRKACA	-1	PRKAA2
PRKACA	-1	CASP9
PRKACA	1	HSF1
PRKACA	1	RELA
PRKACA	-1	UBE3A
PRKACA	-1	PRKAA1
PRKACA	1	AKAP13
PRKACA	-1	PIN1
PRKACA	1	RASGRF1
PRKACA	-1	GNA13
PRKACA	-1	FRAT1
PRKACA	-1	NEDD4L
PRKACA	1	PPP1R9B
PRKACA	-1	HDAC8
PRKACA	1	HDAC5
CAPN2	1	GSK3A
CAPN2	1	CDK5R1
PTPN2	-1	WASL
PTPN2	-1	FYN
PTPN2	-1	MET
PTPN2	1	PDGFRB
PTPN2	-1	GHR
PTPN2	1	GJA1
PTPN2	-1	SHC1
SHC1	-1	PTPN2
PTPN2	-1	FKBP4
SPI1	1	IRF8
PTPN1	-1	ABL1
PTPN1	-1	BCR
PTPN1	-1	NFKBIA
PTPN1	-1	STAT5B
PTPN1	-1	CAV1
PTPN1	-1	PRKCD
PTPN1	1	CTTN
PTPN1	-1	NTRK2
PTPN1	-1	MAPK15
PTPRA	-1	LYN
NCL	-1	MYB
EIF2AK2	-1	NFKBIA
CSNK2A2	1	PTPRC
CSNK2A2	1	ARRB2
CSNK2A2	1	PPP1R2
CSNK2A2	-1	PTEN
CSNK2A2	1	HSF1
CSNK2A2	-1	SET
CSNK2A2	1	PPP1R8
CSNK2A2	1	KLF1
CSNK2A2	-1	EIF4EBP1
CSNK2A2	1	HDAC1
CSNK2A2	1	HDAC2
RXRA	-1	CTNNB1
CR2	1	CD19
CHRM3	1	GNAQ
ICAM1	1	ITGAL
ITGAL	1	ICAM1
BCL3	1	HDAC3
CAST	-1	CAPN1
TACR2	1	GNAQ
S1PR1	1	GNAZ
CNR1	1	GNAI1
FGFR2	1	FRS2
ERBB3	1	PIK3CD
ERBB3	1	PIK3CA
ERBB3	1	PIK3CB
ERBB3	1	PIK3CG
DRD5	1	GNAZ
DRD5	1	GNAL
DRD5	1	GNAS
PTPRG	1	PXN
FGFR4	1	STAT1
FGFR3	1	STAT3
FGFR3	1	STAT1
CBL	-1	SORBS2
CBL	-1	KIT
CBL	-1	FLT3
PRKACB	1	NGFR
PRKACB	1	BAD
KEL	1	EDN3
RPS6KB1	-1	HSPB1
RPS6KB1	1	EIF4B
EIF4B	1	RPS6KB1
RPS6KB1	-1	MRE11
PTPRG	-1	JAK2
PTPRB	1	MAPK3
PTPRB	-1	KDR
PTPRG	-1	DAB1
PTPRG	-1	ABL1
PTPRG	1	EGFR
PTPRG	1	ERBB2
PTPRG	-1	ITGB1
PTPRG	-1	MET
PTPRG	-1	SRC
PTPRG	-1	VCL
PTPRG	-1	CDK2
PTPRG	1	STAT3
PTPRG	1	STAT5A
PTPRG	-1	BMX
PTPRG	1	STAT2
PTPRG	1	PTK2
PTPRG	-1	BTK
PTPRG	-1	CTTN
PTPRG	1	BLNK
PTPRZ1	-1	ARHGAP35
NFYA	1	SP1
GATA2	-1	SPI1
CMA1	1	EDN1
CMA1	1	EDN3
HDAC3	-1	CCND1
CCND1	1	HDAC3
IL4R	1	JAK2
IL4R	1	IRS1
IL4R	1	STAT5A
IL4R	1	IRS2
NR2F2	-1	MYOD1
EDNRB	1	GNAI3
EDNRB	1	GNAQ
ACP1	-1	PDGFRB
ACP1	1	SRC
ACP1	-1	AKT2
ACP1	-1	AKT3
PRKCH	1	ANXA1
PRKCH	1	MAPK1
CDK2	-1	TP73
CDK2	1	ESR1
TP53	1	CDK2
CDK2	1	TP53
PGR	1	CDK2
CDK2	1	PGR
CDK2	1	SP1
CDK2	-1	PTHLH
CDK2	-1	MYOD1
CDK2	-1	HMGA1
CDK2	1	CEBPB
LIG1	1	CDK2
CDK2	1	LIG1
CDK2	1	CCNA2
CDK2	-1	GRK2
CDK2	1	CDKN1B
CDKN1B	-1	CDK2
CDK2	1	UBE2A
CDK2	1	CDK7
CDK7	1	CDK2
CDK2	1	CDKN2D
CDK2	-1	PPP1CA
CDK2	-1	ID2
CDK2	-1	ID3
CDK2	-1	PRDX1
CDK2	1	FOXM1
CDK2	1	SKP2
SKP2	-1	CDK2
CDK2	1	EZH2
CDK2	1	CDX2
CDK2	1	RBBP8
CDK2	-1	TP63
CDK2	-1	TPX2
HRH2	1	GNAS
GRK2	-1	ADRA2A
GRK2	1	EZR
GRK2	1	CXCR2
GRK2	-1	BDKRB2
GRK2	-1	SNCA
GRK2	-1	OPRD1
GRK2	-1	MAPK14
ADRA1D	1	GNAQ
EDNRA	1	GNAL
EDNRA	1	GNAQ
EDNRA	1	GNAS
F2R	1	GNA12
FAS	1	MAP3K5
YY1	-1	NOTCH1
LMO2	1	TAL1
HMGB2	1	POU2F1
MST1	1	STK4
ACVR2A	1	ACVR1B
ACVR2A	1	ACVR1
APBB1	1	MAPK3
MAPK3	-1	FOXO3
MAPK3	1	MITF
MAPK3	-1	NFATC1
MAPK3	1	EGFR
MAPK3	-1	NR3C1
MAPK3	-1	PGR
MAPK3	1	TH
MAPK3	-1	MYB
MAPK3	-1	THRB
MAPK3	1	ATF2
MAPK3	1	JUND
MAPK3	1	CAPN2
MAPK3	1	RXRA
MAPK3	1	RPS6KB1
MAPK3	1	PML
MAPK3	1	GRK2
MAPK3	1	CIITA
MAPK3	-1	IRS1
MAPK3	1	SREBF1
MAPK3	-1	PPARG
MAPK3	-1	BCL6
MAPK3	-1	LIFR
MAPK3	-1	CDKN1B
MAPK3	1	PLA2G4A
MAPK3	-1	CEBPA
MAPK3	-1	GSK3B
MAPK3	1	RCAN1
MAPK3	-1	CASP9
MAPK3	-1	HNRNPK
MAPK3	1	GTF2I
MAPK3	1	ADAM17
MAPK3	1	HSF1
MAPK3	1	SP3
MAPK3	1	MCL1
MAPK3	-1	PDE4D
MAPK3	1	SREBF2
MAPK3	1	GAB1
MAPK3	1	SMAD4
MAPK3	1	CTTN
MAPK3	-1	CASP8
MAPK3	1	NFATC4
MAPK3	1	PTPRR
PTPRR	-1	MAPK3
MAPK3	1	TWIST1
MAPK3	-1	STK11
MAPK3	1	ABI1
MAPK3	1	RPTOR
MAPK3	-1	BAD
MAPK3	1	ARHGEF2
MAPK3	-1	MRTFA
MAPK3	1	PLCB1
MAPK3	1	HDAC6
MAPK3	1	BAZ1B
MAPK3	1	GAB2
ARNT	1	HIF1A
RPL10	-1	YES1
PIK3R1	1	PIK3CD
PIK3R1	1	PIK3CA
PIK3R1	1	PIK3CB
PIK3R1	1	PIK3CG
HTR2A	1	GNAI1
MAPK1	1	PARP1
MSX1	-1	TBP
MSX1	-1	DLX2
DLX2	-1	MSX1
MAPK1	1	APBB1
MAPK1	-1	JAK2
MAPK1	1	MITF
MAPK1	1	LRP6
EGFR	1	MAPK1
MAPK1	1	EGFR
MAPK1	1	MYC
MAPK1	-1	NR3C1
MAPK1	1	AR
MAPK1	1	BCL2
MAPK1	1	NCF1
MAPK1	-1	GJA1
MAPK1	1	JUND
MAPK1	-1	TNFRSF1A
MAPK1	1	EIF2AK2
MAPK1	1	SLC9A1
MAPK1	1	RXRA
MAPK1	1	NR4A1
MAPK1	1	PTPN7
PTPN7	-1	MAPK1
MAPK1	1	CDK2
MAPK1	1	CIITA
MAPK1	-1	IRS1
IRS1	1	MAPK1
MAPK1	1	SREBF1
MAPK1	-1	PPARG
MAPK1	1	BCL6
MAPK1	1	STAT5A
MAPK1	-1	LIFR
MAPK1	1	NR4A2
MAPK1	1	IER3
IER3	1	MAPK1
MAPK1	1	PLA2G4A
MAPK1	-1	CEBPA
MAPK1	1	RGS19
MAPK1	-1	TSC2
MAPK1	1	GSK3B
MAPK1	1	RCAN1
MAPK1	1	CSNK2A1
MAPK1	1	GTF2I
MAPK1	1	KHDRBS1
MAPK1	1	SP3
MAPK1	1	PPARA
MAPK1	1	EP300
MAPK1	1	PAK1
PAK1	1	MAPK1
MAPK1	1	NR5A1
MAPK1	1	SMAD4
MAPK1	1	TP53BP2
MAPK1	1	CTTN
MAPK1	1	NCOA6
MAPK1	-1	CASP8
MAPK1	1	NFATC4
MAPK1	1	PTPRR
PTPRR	-1	MAPK1
MAPK1	1	MED1
MAPK1	1	TWIST1
MAPK1	-1	STK11
MAPK1	-1	TSC1
MAPK1	-1	BAD
MAPK1	1	ARHGEF2
MAPK1	1	BMF
MAPK1	1	PPP1R9B
MAPK1	-1	GORASP1
MAPK1	1	MKNK1
MAPK1	1	PLCB1
MAPK1	-1	NUP50
MAPK1	1	GAB2
DUSP1	-1	MAPK9
GRN	-1	TNFRSF1A
ADORA2A	1	GNAL
ADORA2B	1	GNAS
EPHB2	-1	ARHGEF15
EPHB2	-1	RRAS
PTPN6	1	EGFR
PTPN6	-1	IL2RB
PTPN6	1	STAT3
PTPN6	-1	SYK
SYK	-1	PTPN6
PTPN6	1	CASP8
TACR3	1	GNAQ
IL12A	1	IL12B
CASP1	1	PSEN1
TYK2	1	DUSP3
PPP2R1A	1	PPP2CB
PPP2R1A	1	PPP2CA
PPP2R1B	1	PPP2CA
CDC25A	-1	RAF1
CDC25A	-1	MAPK3
BDKRB2	1	GNAQ
AVPR2	1	GNAS
ADORA1	1	GNAZ
GRPR	1	GNAQ
OXTR	1	GNAQ
SSTR2	1	GNAI1
GNRHR	1	GNAQ
TLX1	-1	PPP2CB
TLX1	-1	PPP2CA
PRKAR1B	-1	PRKACA
PRKAR1B	-1	PRKACB
PRKAR2B	-1	PRKACB
SDC4	1	RAC1
AKT1	1	SH2B2
AKT1	1	CHEK1
AKT1	1	MDM4
AKT1	-1	CFLAR
AKT1	-1	HTRA2
AKT1	-1	BCL2L11
AKT1	-1	TAL1
AKT1	-1	NCOR1
ESR1	1	AKT1
AKT1	1	ESR1
AKT1	1	NR3C1
AKT1	1	ITGB3
AKT1	-1	ADRB2
AKT1	1	VIM
AKT1	1	AR
AKT1	1	RARA
AKT1	-1	SKI
AKT1	1	NCF1
AKT1	1	GATA1
AKT1	1	S1PR1
AKT1	1	EIF4B
AKT1	-1	GATA2
AKT1	1	CDK2
AKT1	1	BMI1
AKT1	1	BRCA1
BRCA1	-1	AKT1
AKT1	-1	MAP2K4
AKT1	-1	YAP1
AKT1	1	CLK2
AKT1	-1	CDKN1C
AKT1	-1	IRAK1
AKT1	1	USP14
AKT1	1	RAC1
RAC1	1	AKT1
AKT1	1	YWHAZ
AKT1	1	XIAP
AKT1	-1	BAX
AKT1	-1	STK4
AKT1	-1	PRKAA1
AKT1	-1	STK3
AKT1	1	PEA15
AKT1	1	TWIST1
AKT1	-1	EZH2
AKT1	-1	ZYX
AKT1	1	MAP3K11
AKT1	-1	GAB2
GAB2	1	AKT1
AKT1	-1	DAB2IP
AKT1	-1	SH3RF1
AKT1	-1	PPARGC1A
AKT1	1	TP53RK
AKT1	-1	PHB2
AKT1	-1	MAP3K5
AKT1	1	WNK1
AKT1	-1	RNF11
AKT1	1	TSC1_TSC2
AKT1	1	CHUK_IKBKB_IKBKG
AKT2	1	CHUK
AKT2	-1	HTRA2
AKT2	-1	STK3
AKT2	-1	FOXO3
AKT2	1	ESR1
AKT2	-1	HSPB1
AKT2	-1	BRAF
AKT2	1	EZR
AKT2	1	CREB1
AKT2	-1	PTPN1
AKT2	1	CTNNB1
AKT2	1	BMI1
AKT2	-1	CDKN1B
AKT2	-1	TSC2
AKT2	-1	FOXO1
AKT2	-1	GSK3B
AKT2	1	CASP9
AKT2	1	XIAP
AKT2	-1	FOXO4
AKT2	1	MDM2
AKT2	1	EP300
AKT2	-1	STK4
AKT2	-1	SH3RF1
AKT2	1	BAD
AKT2	-1	MAP3K5
AKT2	-1	PPARGC1A
AKT2	1	TSC1_TSC2
AKT2	1	CHUK_IKBKB_IKBKG
RYK	1	FZD8
STIP1	-1	HSP90AA1
STIP1	-1	HSP90AB1
ARRB2	-1	ADRB2
ARRB2	-1	ADRB1
CCKAR	1	GNAQ
CCKBR	1	GNAQ
GRK4	-1	BDKRB2
SSTR3	1	GNAI1
GTF2H1	-1	E2F1
ICAM3	1	ITGAD_ITGB2
CIITA	1	RFX5
RFX5	1	CIITA
CDH5	1	CTNNB1
TTK	-1	ABL1
NTF4	1	NTRK1
NTF4	1	NTRK2
GRK5	1	LRP6
GRK5	-1	TP53
GRK5	1	ADRB2
GRK5	-1	BDKRB2
GRK5	1	SNCA
GRK5	-1	SNCB
HTR7	1	GNAL
HTR7	1	GNAS
PTGER1	1	GNAQ
PTGER1	1	GNAS
PRSS3	1	F2RL1
CTNNA1	-1	YAP1
CTNNB1	-1	PPARG
CTNNB1	1	TRRAP
NF2	1	LATS1
NF2	1	LATS2
HRH1	1	GNAQ
ADRA1B	1	GNAQ
OPRM1	1	GNAI1
THBS2	1	CD47
DRD3	1	GNAI1
MSX2	-1	DLX5
DLX5	-1	MSX2
MSX2	1	SPEN
IRS1	1	PIK3R1
IRS1	1	PIK3CB
TIMP3	-1	MMP14
GRK3	-1	BDKRB2
GRK3	-1	OPRM1
GRK3	1	CCR5
HNF1B	1	ATF1
PPM1A	-1	IKBKB
PPM1A	1	PIK3R1
PPM1A	-1	CDK9
PPM1A	-1	PAK1
PPM1A	-1	MAPK14
FLT4	-1	RPS6KA3
KDR	1	PIK3R1
KDR	1	GRB2
KDR	1	PTK2
TRIM23	1	TBK1
MAP2K2	-1	CASP9
PPP1CC	-1	AXIN1
ZFYVE9	-1	TGFBR2
TGFBR2	1	ZFYVE9
PPP1CC	-1	TP53
PPP1CC	-1	AKT1
PPP1CC	1	CASP2
PPP1CC	1	MDM2
FLT3	1	SHC1
FLT3	1	CTNNB1
FLT3	1	STAT5A
FLT3	1	GRB2
BMPR1A	1	SMAD9
BMPR1A	1	BMPR2
BMPR2	1	BMPR1A
BMPR1A	1	SMAD1
BMPR1A	1	SMAD5
TGFBR1	1	PIK3R2
TGFBR1	1	PIK3R1
TGFBR1	1	RHOA
TGFBR1	-1	EEF1A1
LTBR	1	TRAF2
TGFBR2	1	PIK3R2
RIPK1	1	TAB2
TGFBR2	1	PIK3R1
TGFBR2	1	VPS39
TGFBR2	1	PARD6A
PPARG	-1	HDAC1
AVPR1A	1	GNAQ
BRCA1	1	FANCD2
GNAL	1	ADCY5
GGCX	1	F2
GGCX	1	F9
GDNF	1	NCAM1
GGCX	1	F7
CDKN1A	-1	CDK4
CDKN1A	-1	CCNB1
CDKN1A	-1	CDK3
CDKN1A	-1	CDK6
CDK6	-1	CDKN1A
CDKN1A	-1	CCNE2_CDK2
MMP12	-1	F12
IL6ST	1	SHC1
VHL	-1	CARD9
USP8	1	EGFR
USP8	1	STAM
ID1	-1	MYOD1
ID1	-1	TCF4
TCF3	1	ID1
ID1	-1	TCF3
OPRD1	1	GNAI1
WNT5A	1	LRP6
WNT5A	1	RYK
WNT5A	1	FZD3
PPP1R2	-1	PPP1CA
LYN	1	CSK
CSK	1	LYN
CSK	1	PTPRC
CSK	1	FGR
PECAM1	1	CSK
CSK	1	PECAM1
MAP3K8	1	PLK1
HTR2B	1	GNAQ
PRKCI	1	EZR
PRKCI	1	ECT2
ASIP	-1	MC1R
STAT6	-1	STAT1
PIK3CA	1	BTK
MTOR	1	SGK1
MTOR	-1	IRS1
MTOR	1	STAT3
MTOR	1	GRB10
CASP3	1	NFKBIA
AKT1	1	CASP3
CASP3	-1	AKT1
CASP3	-1	BRCA1
CASP3	1	PSEN1
CASP3	1	PSEN2
CASP3	1	STK4
CASP3	1	BAD
MATK	-1	LYN
TEC	1	BMX
TEC	-1	BTK
BTK	1	TEC
ABL2	1	CEBPB
ABL2	1	CRK
CRK	1	ABL2
CDKN2B	-1	CDK4
GDF5	1	BMPR1B
PTGFR	1	GNAQ
PTGIR	1	GNAQ
PTGIR	1	GNAS
GRK6	-1	BDKRB2
PTPN9	-1	GHR
ZAP70	1	SHC1
ZAP70	1	DUSP3
MAPK8	1	CDKN1A
ZAP70	1	DBNL
ZAP70	1	SH2B3
SYK	1	SLC4A1
SYK	-1	LCK
FCGR2A	1	SYK
SYK	1	FCGR2A
PRKCA	1	SYK
SYK	1	PRKCA
SHC1	1	SYK
SYK	1	SHC1
SYK	1	SNCA
SYK	1	IL15RA
SYK	1	MAP4K1
MMP13	-1	F12
MMP13	-1	COL2A1
MAPK8	-1	LAT
MAPK8	1	MYC
NR3C1	-1	MAPK8
MAPK8	1	NR3C1
MAPK8	1	TP53
APP	1	MAPK8
MAPK8	1	APP
MAPK8	1	JUND
MAPK8	1	RXRA
MAPK8	-1	NR4A1
MAPK8	-1	CDC25C
MAPK8	1	AKT1
MAPK8	-1	YWHAB
MAPK8	-1	SFN
MAPK8	-1	PPARG
NCOA4	1	AR
MAPK8	1	MAPK9
MAPK8	1	PXN
PXN	1	MAPK8
MAPK8	1	HNRNPK
MAPK8	1	FOXO4
MAPK8	1	HSF1
MAPK8	1	MCL1
MAPK8	1	STK4
MAPK8	-1	NFATC2
MAPK8	1	IRF3
MAPK8	1	TWIST1
MAPK9	1	PSEN1
MAPK8	1	SIRT1
MAPK8	1	PKMYT1
MAPK9	1	ATF2
MAPK9	1	MYC
MAPK9	1	TP53
MAPK9	1	JUN
MAPK9	1	H2AX
MAPK9	1	ELK1
MAPK9	-1	RXRA
MAPK9	-1	CDC25C
MAPK9	-1	SFN
MAPK9	1	IRS1
MAPK9	1	STAT3
MAP2K4	-1	RXRA
MAP2K4	1	MAPK14
CRK	1	CBL
CRK	1	PTK2
PTK2	1	CRK
CRK	1	MAP4K1
CRK	1	MAP4K5
CRKL	1	PIK3CB
CRKL	1	MAP4K1
CDKN1B	-1	CCNE2_CDK2
IER3	-1	PPP2R5C
MAP2K3	1	DYRK1B
YAP1	1	CTNNB1
YAP1	-1	RUNX2
YAP1	1	SMAD1
HDAC4	-1	MEF2C
CSN1S1	1	RELA
AVPR1B	1	GNAQ
MTNR1A	1	GNAI1
LEPR	1	PTPN11
PPP3CC	1	NFATC1
PPP3CC	-1	FLNA
PPP3CC	1	KSR2
PPP3CC	1	BAD
CSNK1D	1	TP53
CSNK1A1	1	MDM4
CSNK1A1	-1	FOXO3
CSNK1A1	-1	GLI2
CSNK1A1	1	YWHAQ
CSNK1A1	1	SNCA
CSNK1A1	1	GSK3B
CSNK1A1	1	FOXG1
CSNK1A1	1	BID
CSNK1A1	1	YWHAZ
CSNK1A1	-1	FOXO4
CSNK1A1	1	FOXO1
CSNK1A1	-1	FADD
CSNK1A1	-1	DEPTOR
CSNK1D	1	GJA1
CSNK1D	1	KIR3DL1
CSNK1D	-1	YAP1
CSNK1D	1	PSEN2
CSNK1D	1	CDK5
CSNK1D	-1	HIF1A
CSNK1D	-1	WWTR1
CSNK1D	1	NCOA3
PIK3CG	1	PDPK1
MASP1	1	C2
MAPKAPK2	1	BAG2
PXN	1	ILK
